user_id,org_id,first_name,last_name,email,is_first_user,created_at
100000275,100000093,Angela,Bradley,abradley@rekallinc.com,FALSE,2022-07-08T16:44:19Z
100000276,100000093,Lauren,Long,llong@rekallinc.com,FALSE,2022-07-09T16:20:06Z
100000277,100000081,Brent,Wise,bwise@wallacecorp.com,FALSE,2022-07-09T22:04:59Z
100000278,100000093,Jessica,Washington,jwashington@rekallinc.com,FALSE,2022-07-10T08:29:51Z
100000279,100000093,Kathryn,Franklin,kfranklin@rekallinc.com,FALSE,2022-07-12T11:08:36Z
100000280,100000093,Matthew,Gallagher,mgallagher@rekallinc.com,FALSE,2022-07-14T22:36:40Z
100000281,100000094,Samuel,Ball,sball@krustykrab.com,TRUE,2022-07-15T19:49:57Z
100000282,100000093,Christopher,Davis,cdavis@rekallinc.com,FALSE,2022-07-18T07:37:15Z
100000283,100000093,Daniel,Gray,dgray@rekallinc.com,FALSE,2022-07-19T08:57:12Z
100000284,100000095,Paula,Gillespie,pgillespie@bestqualityvacuum.com,TRUE,2022-07-20T02:04:19Z
100000285,100000096,Crystal,Acosta,cacosta@cyberdynesystems.com,TRUE,2022-07-21T22:12:56Z
100000286,100000096,Alan,Caldwell,acaldwell@cyberdynesystems.com,FALSE,2022-07-22T00:15:11Z
100000287,100000096,Jeremy,Watson,jwatson@cyberdynesystems.com,FALSE,2022-07-22T02:22:18Z
100000288,100000096,Omar,Edwards,oedwards@cyberdynesystems.com,FALSE,2022-07-22T04:10:01Z
100000289,100000096,Phillip,Alexander,palexander@cyberdynesystems.com,FALSE,2022-07-22T05:47:38Z
100000290,100000097,Elizabeth,Hall,ehall@flaglerbeer.edu,TRUE,2022-07-22T10:26:10Z
100000291,100000096,Benjamin,Sosa,bsosa@cyberdynesystems.com,FALSE,2022-07-22T16:04:39Z
100000292,100000096,Steven,Adams,sadams@cyberdynesystems.com,FALSE,2022-07-23T02:00:39Z
100000293,100000096,Kelly,Vasquez,kvasquez@cyberdynesystems.com,FALSE,2022-07-23T16:12:33Z
100000294,100000096,Steven,Cabrera,scabrera@cyberdynesystems.com,FALSE,2022-07-23T23:18:28Z
100000295,100000096,Brenda,Martinez,bmartinez@cyberdynesystems.com,FALSE,2022-07-24T14:56:14Z
100000296,100000096,Michael,Henry,mhenry@cyberdynesystems.com,FALSE,2022-07-24T22:28:16Z
100000297,100000098,Scott,Lucas,slucas@bubbagump.com,TRUE,2022-07-24T23:32:08Z
100000298,100000096,Zachary,Haney,zhaney@cyberdynesystems.com,FALSE,2022-07-25T05:23:54Z
100000299,100000096,Ashley,Lewis,alewis@cyberdynesystems.com,FALSE,2022-07-25T16:30:21Z
100000300,100000096,Shannon,Ortiz,sortiz@cyberdynesystems.com,FALSE,2022-07-25T18:08:48Z
100000301,100000099,Monique,Jenkins,mjenkins@moonnetworks.io,TRUE,2022-07-26T07:29:11Z
100000302,100000098,James,Mckinney,jmckinney@bubbagump.com,FALSE,2022-07-26T07:53:08Z
100000303,100000096,Cheryl,Mack,cmack@cyberdynesystems.com,FALSE,2022-07-26T09:05:36Z
100000304,100000100,Sharon,Castro,scastro@icejuice.com,TRUE,2022-07-26T20:26:06Z
100000305,100000101,Kimberly,Martin,kmartin@rtjlabs.com,TRUE,2022-07-26T20:50:52Z
100000306,100000096,Jackie,Leonard,jleonard@cyberdynesystems.com,FALSE,2022-07-27T00:09:58Z
100000307,100000102,Rebecca,Yang,ryang@mitchandmurray.com,TRUE,2022-07-28T21:57:01Z
100000308,100000103,Michael,Kelly,mkelly@wayneenterprises.edu,TRUE,2022-07-29T05:51:26Z
100000309,100000103,Jennifer,Jimenez,jjimenez@wayneenterprises.edu,FALSE,2022-07-29T06:03:07Z
100000310,100000096,Charles,Porter,cporter@cyberdynesystems.com,FALSE,2022-07-29T11:21:09Z
100000311,100000103,Sherry,Miller,smiller@wayneenterprises.edu,FALSE,2022-07-30T13:37:41Z
100000312,100000096,Stacey,Shields,sshields@cyberdynesystems.com,FALSE,2022-07-30T18:56:47Z
100000313,100000096,Roger,Gordon,rgordon@cyberdynesystems.com,FALSE,2022-07-30T20:30:19Z
100000314,100000104,Amber,Thompson,athompson@sohotradingco.app,TRUE,2022-07-30T21:17:38Z
100000315,100000096,Jasmine,Singleton,jsingleton@cyberdynesystems.com,FALSE,2022-07-30T23:32:09Z
100000316,100000103,Robert,Logan,rlogan@wayneenterprises.edu,FALSE,2022-07-31T00:44:36Z
100000317,100000103,Robin,Jenkins,rjenkins@wayneenterprises.edu,FALSE,2022-07-31T21:22:14Z
100000318,100000105,Frank,Rivera,frivera@averagejoe’sgym.com,TRUE,2022-07-31T23:42:21Z
100000319,100000096,Amber,Anderson,aanderson@cyberdynesystems.com,FALSE,2022-08-01T07:48:09Z
100000320,100000106,Jeremy,Weeks,jweeks@globogym.com,TRUE,2022-08-01T16:13:12Z
100000321,100000103,Jennifer,Daniel,jdaniel@wayneenterprises.edu,FALSE,2022-08-01T20:36:51Z
100000322,100000103,Lauren,Atkins,latkins@wayneenterprises.edu,FALSE,2022-08-02T02:53:51Z
100000323,100000103,Sara,Sutton,ssutton@wayneenterprises.edu,FALSE,2022-08-02T06:05:47Z
100000324,100000103,Geoffrey,Herrera,gherrera@wayneenterprises.edu,FALSE,2022-08-02T06:53:36Z
100000325,100000107,Francisco,Jones,fjones@paddyspub.com,TRUE,2022-08-02T08:40:45Z
100000326,100000108,Michael,Turner,mturner@bluthco.com,TRUE,2022-08-02T12:46:55Z
100000327,100000108,Anita,Vazquez,avazquez@bluthco.com,FALSE,2022-08-02T15:30:47Z
100000328,100000103,Gary,Williams,gwilliams@wayneenterprises.edu,FALSE,2022-08-02T18:04:29Z
100000329,100000108,Sean,Proctor,sproctor@bluthco.com,FALSE,2022-08-03T09:58:32Z
100000330,100000103,Jennifer,Molina,jmolina@wayneenterprises.edu,FALSE,2022-08-03T13:27:56Z
100000331,100000103,Kristine,Hebert,khebert@wayneenterprises.edu,FALSE,2022-08-05T03:17:57Z
100000332,100000109,Robert,Willis,rwillis@Mondo Burger.com,TRUE,2022-08-05T08:21:00Z
100000333,100000110,Lee,Murray,lmurray@gringottswizardingbank.org,TRUE,2022-08-05T10:46:59Z
100000334,100000110,Nicole,Vaughn,nvaughn@gringottswizardingbank.org,FALSE,2022-08-05T11:32:08Z
100000335,100000109,Jeffrey,Young,jyoung@Mondo Burger.com,FALSE,2022-08-05T11:49:02Z
100000336,100000096,Madison,Thompson,mthompson@cyberdynesystems.com,FALSE,2022-08-05T17:27:19Z
100000337,100000103,Kurt,Alexander,kalexander@wayneenterprises.edu,FALSE,2022-08-06T18:28:17Z
100000338,100000103,Jeremiah,White,jwhite@wayneenterprises.edu,FALSE,2022-08-06T18:40:51Z
100000339,100000111,Jacob,Frank,jfrank@dailybugle.com,TRUE,2022-08-06T19:37:35Z
100000340,100000110,Jeremy,Lewis,jlewis@gringottswizardingbank.org,FALSE,2022-08-07T22:12:21Z
100000341,100000110,Connie,Hart,chart@gringottswizardingbank.org,FALSE,2022-08-08T19:34:26Z
100000342,100000110,Deanna,Lee,dlee@gringottswizardingbank.org,FALSE,2022-08-09T11:34:48Z
100000343,100000110,Darren,Johns,djohns@gringottswizardingbank.org,FALSE,2022-08-09T22:53:54Z
100000344,100000096,Tanya,Hale,thale@cyberdynesystems.com,FALSE,2022-08-10T07:21:47Z
100000345,100000110,Brittany,Schultz,bschultz@gringottswizardingbank.org,FALSE,2022-08-10T09:31:09Z
100000346,100000096,Cody,Webster,cwebster@cyberdynesystems.com,FALSE,2022-08-10T21:06:21Z
100000347,100000103,James,Wilson,jwilson@wayneenterprises.edu,FALSE,2022-08-11T13:02:46Z
100000348,100000112,Christopher,Chavez,cchavez@prestigeworldwide.com,TRUE,2022-08-11T13:36:41Z
100000349,100000113,Bianca,Carr,bcarr@designburns.ai,TRUE,2022-08-12T08:11:37Z
100000350,100000112,Joseph,Lawson,jlawson@prestigeworldwide.com,FALSE,2022-08-12T13:28:12Z
100000351,100000096,Tanner,Krause,tkrause@cyberdynesystems.com,FALSE,2022-08-12T15:17:46Z
100000352,100000114,Matthew,Bowers,mbowers@acmecorp.com,TRUE,2022-08-12T23:56:55Z
100000353,100000103,Diana,Wagner,dwagner@wayneenterprises.edu,FALSE,2022-08-13T04:37:36Z
100000354,100000114,Melissa,Singleton,msingleton@acmecorp.com,FALSE,2022-08-13T12:30:58Z
100000355,100000114,Gabriel,Rogers,grogers@acmecorp.com,FALSE,2022-08-13T23:02:45Z
100000356,100000114,Austin,Harper,aharper@acmecorp.com,FALSE,2022-08-14T05:33:46Z
100000357,100000115,Sharon,Kelley,skelley@hooli.com,TRUE,2022-08-14T06:44:55Z
100000358,100000114,Tabitha,Pena,tpena@acmecorp.com,FALSE,2022-08-14T09:44:52Z
100000359,100000115,Roger,Davis,rdavis@hooli.com,FALSE,2022-08-14T12:03:30Z
100000360,100000103,Richard,French,rfrench@wayneenterprises.edu,FALSE,2022-08-14T18:32:56Z
100000361,100000114,Michael,Rios,mrios@acmecorp.com,FALSE,2022-08-14T22:42:08Z
100000362,100000115,Joel,Smith,jsmith@hooli.com,FALSE,2022-08-15T03:31:23Z
100000363,100000114,Johnny,Davis,jdavis@acmecorp.com,FALSE,2022-08-15T05:06:35Z
100000364,100000114,Andrea,Cole,acole@acmecorp.com,FALSE,2022-08-15T10:49:09Z
100000365,100000103,James,Pena,jpena@wayneenterprises.edu,FALSE,2022-08-15T12:18:35Z
100000366,100000114,Tina,Salazar,tsalazar@acmecorp.com,FALSE,2022-08-15T19:15:59Z
100000367,100000096,Brian,Santiago,bsantiago@cyberdynesystems.com,FALSE,2022-08-16T15:51:12Z
100000368,100000115,Caroline,Baker,cbaker@hooli.com,FALSE,2022-08-17T00:04:44Z
100000369,100000114,William,Stewart,wstewart@acmecorp.com,FALSE,2022-08-17T08:17:14Z
100000370,100000115,Dylan,Bird,dbird@hooli.com,FALSE,2022-08-18T05:23:27Z
100000371,100000116,Hunter,Hernandez,hhernandez@jackrabbitslims.edu,TRUE,2022-08-18T06:05:31Z
100000372,100000115,Erica,Smith,esmith@hooli.com,FALSE,2022-08-18T11:25:52Z
100000373,100000096,Valerie,Lopez,vlopez@cyberdynesystems.com,FALSE,2022-08-18T23:58:52Z
100000374,100000117,Julia,Lawson,jlawson@dharmainitiative.com,TRUE,2022-08-19T09:31:31Z
100000375,100000115,Richard,Williamson,rwilliamson@hooli.com,FALSE,2022-08-19T20:31:04Z
100000376,100000118,Christina,Evans,cevans@newyorkinquirer.ai,TRUE,2022-08-20T05:38:38Z
100000377,100000119,Nicole,Reeves,nreeves@metadesign.com,TRUE,2022-08-20T20:04:41Z
100000378,100000114,Christopher,Khan,ckhan@acmecorp.com,FALSE,2022-08-21T08:15:47Z
100000379,100000115,Darren,Bond,dbond@hooli.com,FALSE,2022-08-21T11:56:47Z
100000380,100000120,Christian,Nichols,cnichols@datahang.com,TRUE,2022-08-21T18:16:00Z
100000381,100000115,Valerie,Turner,vturner@hooli.com,FALSE,2022-08-21T22:31:49Z
100000382,100000115,Brandon,Saunders,bsaunders@hooli.com,FALSE,2022-08-22T02:06:51Z
100000383,100000103,Todd,Chambers,tchambers@wayneenterprises.edu,FALSE,2022-08-22T12:30:45Z
100000384,100000096,Jillian,Jones,jjones@cyberdynesystems.com,FALSE,2022-08-22T13:30:02Z
100000385,100000115,Nicole,Garcia,ngarcia@hooli.com,FALSE,2022-08-22T16:14:08Z
100000386,100000118,Lacey,Lopez,llopez@newyorkinquirer.ai,FALSE,2022-08-22T16:18:42Z
100000387,100000115,Timothy,Hays,thays@hooli.com,FALSE,2022-08-22T16:53:29Z
100000388,100000121,Justin,Farrell,jfarrell@vividdesign.com,TRUE,2022-08-22T17:08:29Z
100000389,100000122,Herbert,Norton,hnorton@conglom-o.com,TRUE,2022-08-23T02:09:33Z
100000390,100000115,Kenneth,Khan,kkhan@hooli.com,FALSE,2022-08-23T07:13:54Z
100000391,100000122,Matthew,Price,mprice@conglom-o.com,FALSE,2022-08-23T09:22:50Z
100000392,100000123,Caitlin,Watts,cwatts@betatech.ai,TRUE,2022-08-23T10:21:37Z
100000393,100000123,Paul,Blair,pblair@betatech.ai,FALSE,2022-08-24T04:28:31Z
100000394,100000120,David,Harris,dharris@datahang.com,FALSE,2022-08-24T16:50:24Z
100000395,100000115,Christopher,Perez,cperez@hooli.com,FALSE,2022-08-24T22:18:43Z
100000396,100000124,Jessica,Morse,jmorse@gekkoco.com,TRUE,2022-08-25T04:42:59Z
100000397,100000096,Brandon,Gutierrez,bgutierrez@cyberdynesystems.com,FALSE,2022-08-25T07:34:23Z
100000398,100000125,Jessica,Moore,jmoore@warephase.com,TRUE,2022-08-25T15:07:37Z
100000399,100000124,Bonnie,Curry,bcurry@gekkoco.com,FALSE,2022-08-25T20:57:54Z
100000400,100000122,Brittany,Watson,bwatson@conglom-o.com,FALSE,2022-08-25T22:18:14Z
100000401,100000115,Frances,Perry,fperry@hooli.com,FALSE,2022-08-26T00:46:37Z
100000402,100000096,Nathan,Villegas,nvillegas@cyberdynesystems.com,FALSE,2022-08-26T10:06:19Z
100000403,100000122,Alicia,Romero,aromero@conglom-o.com,FALSE,2022-08-26T21:21:58Z
100000404,100000122,Francis,Oneal,foneal@conglom-o.com,FALSE,2022-08-27T05:46:47Z
100000405,100000114,Madison,Ramos,mramos@acmecorp.com,FALSE,2022-08-27T08:57:52Z
100000406,100000126,Patricia,Fields,pfields@ingen.app,TRUE,2022-08-27T09:27:39Z
100000407,100000126,Robert,Conner,rconner@ingen.app,FALSE,2022-08-27T23:31:44Z
100000408,100000126,Melissa,Yu,myu@ingen.app,FALSE,2022-08-28T03:09:47Z
100000409,100000114,Kristin,Morris,kmorris@acmecorp.com,FALSE,2022-08-28T04:55:55Z
100000410,100000125,Ian,Gill,igill@warephase.com,FALSE,2022-08-28T05:18:54Z
100000411,100000115,Abigail,Reed,areed@hooli.com,FALSE,2022-08-28T22:11:07Z
100000412,100000115,Christopher,Davis,cdavis@hooli.com,FALSE,2022-08-29T03:09:23Z
100000413,100000115,Laura,Thompson,lthompson@hooli.com,FALSE,2022-08-29T13:31:46Z
100000414,100000122,Susan,Rangel,srangel@conglom-o.com,FALSE,2022-08-30T01:11:27Z
100000415,100000124,Nicholas,Salinas,nsalinas@gekkoco.com,FALSE,2022-08-30T19:20:25Z
100000416,100000122,David,Ward,dward@conglom-o.com,FALSE,2022-08-31T15:17:12Z
100000417,100000096,Joshua,Howard,jhoward@cyberdynesystems.com,FALSE,2022-08-31T15:24:24Z
100000418,100000127,Cindy,Burns,cburns@artificelabs.io,TRUE,2022-08-31T18:21:51Z
100000419,100000115,Julie,Smith,jsmith@hooli.com,FALSE,2022-09-01T01:58:48Z
100000420,100000128,Amanda,Brown,abrown@globexcorp.com,TRUE,2022-09-01T05:57:44Z
100000421,100000129,Christopher,Rios,crios@piercepierce.edu,TRUE,2022-09-01T11:31:47Z
100000422,100000122,Alyssa,Mcdonald,amcdonald@conglom-o.com,FALSE,2022-09-01T22:43:46Z
100000423,100000126,Chad,Lawrence,clawrence@ingen.app,FALSE,2022-09-02T03:43:01Z
100000424,100000128,Paige,Bell,pbell@globexcorp.com,FALSE,2022-09-02T13:55:38Z
100000425,100000130,Timothy,Ross,tross@entertainment720.ai,TRUE,2022-09-03T15:54:13Z
100000426,100000130,Kevin,Hamilton,khamilton@entertainment720.ai,FALSE,2022-09-04T01:31:52Z
100000427,100000131,Austin,Harmon,aharmon@crosscotrucking.ai,TRUE,2022-09-06T12:34:11Z
100000428,100000132,James,Evans,jevans@novalaboratories.com,TRUE,2022-09-09T08:41:45Z
100000429,100000133,Kayla,Wolfe,kwolfe@openlane.com,TRUE,2022-09-09T16:00:17Z
100000430,100000132,Julia,Howard,jhoward@novalaboratories.com,FALSE,2022-09-10T09:01:23Z
100000431,100000134,Shelby,Williams,swilliams@goliathnationalbank.ai,TRUE,2022-09-10T18:15:27Z
100000432,100000115,Jordan,Paul,jpaul@hooli.com,FALSE,2022-09-11T09:23:49Z
100000433,100000134,Timothy,Case,tcase@goliathnationalbank.ai,FALSE,2022-09-12T10:58:57Z
100000434,100000135,Antonio,Roy,aroy@sharkfinenterprises.com,TRUE,2022-09-13T06:45:09Z
100000435,100000136,Kelly,Martin,kmartin@ghostbusters.com,TRUE,2022-09-17T23:39:24Z
100000436,100000136,Ryan,Hardy,rhardy@ghostbusters.com,FALSE,2022-09-18T01:28:11Z
100000437,100000137,Carolyn,Santiago,csantiago@gorillaelectronics.io,TRUE,2022-09-18T10:26:20Z
100000438,100000138,Daniel,Jackson,djackson@ironmedia.com,TRUE,2022-09-19T15:40:17Z
100000439,100000139,Jennifer,Ochoa,jochoa@biaseddata.edu,TRUE,2022-09-19T20:32:14Z
100000440,100000140,Kayla,Thomas,kthomas@bitterjoker.io,TRUE,2022-09-20T05:40:40Z
100000441,100000136,Tonya,Williams,twilliams@ghostbusters.com,FALSE,2022-09-20T16:11:17Z
100000442,100000141,Louis,Lane,llane@dayoneagain.com,TRUE,2022-09-23T06:49:37Z
100000443,100000142,Patricia,Williams,pwilliams@tyrellcorp.ai,TRUE,2022-09-24T01:44:23Z
100000444,100000142,Walter,Watson,wwatson@tyrellcorp.ai,FALSE,2022-09-24T07:55:01Z
100000445,100000142,Daniel,Fernandez,dfernandez@tyrellcorp.ai,FALSE,2022-09-24T20:55:11Z
100000446,100000142,Jason,Duran,jduran@tyrellcorp.ai,FALSE,2022-09-25T05:29:11Z
100000447,100000143,Julie,Cox,jcox@graceadlerdesigns.com,TRUE,2022-09-26T00:49:18Z
100000448,100000142,Monica,Kirby,mkirby@tyrellcorp.ai,FALSE,2022-09-26T17:15:27Z
100000449,100000143,Angela,Gordon,agordon@graceadlerdesigns.com,FALSE,2022-09-27T02:45:09Z
100000450,100000144,Jesus,Gardner,jgardner@mikeprincecapital.ai,TRUE,2022-09-29T20:08:55Z
100000451,100000144,Hannah,Snyder,hsnyder@mikeprincecapital.ai,FALSE,2022-09-29T23:28:08Z
100000452,100000144,Lori,Huffman,lhuffman@mikeprincecapital.ai,FALSE,2022-10-01T15:57:25Z
100000453,100000144,Nicholas,Boyd,nboyd@mikeprincecapital.ai,FALSE,2022-10-03T14:30:39Z
100000454,100000145,Karl,Jones,kjones@impresswithless.io,TRUE,2022-10-03T18:59:26Z
100000455,100000144,Marcus,Brock,mbrock@mikeprincecapital.ai,FALSE,2022-10-04T00:38:58Z
100000456,100000144,Mary,Daniels,mdaniels@mikeprincecapital.ai,FALSE,2022-10-04T02:53:02Z
100000457,100000146,Amy,Adams,aadams@rexkwando.io,TRUE,2022-10-05T01:11:29Z
100000458,100000147,Paul,Palmer,ppalmer@graymanlabs.com,TRUE,2022-10-05T03:30:38Z
100000459,100000148,Daniel,Sanchez,dsanchez@treequote.ai,TRUE,2022-10-05T19:59:59Z
100000460,100000149,Kristen,Morris,kmorris@diagramdesign.com,TRUE,2022-10-05T20:44:38Z
100000461,100000147,Maria,Lee,mlee@graymanlabs.com,FALSE,2022-10-06T14:44:59Z
100000462,100000150,Ryan,Brown,rbrown@Tampico Furniture.com,TRUE,2022-10-06T21:15:03Z
100000463,100000144,Vanessa,Hayes,vhayes@mikeprincecapital.ai,FALSE,2022-10-08T07:53:47Z
100000464,100000151,Chelsea,Washington,cwashington@lospolloshermanos.com,TRUE,2022-10-09T06:25:15Z
100000465,100000152,Zachary,Harris,zharris@multinationalunited.app,TRUE,2022-10-12T00:11:05Z
100000466,100000153,Michael,Black,mblack@scottech.com,TRUE,2022-10-12T12:10:02Z
100000467,100000152,Christine,Cruz,ccruz@multinationalunited.app,FALSE,2022-10-13T01:22:39Z
100000468,100000152,Laura,Carter,lcarter@multinationalunited.app,FALSE,2022-10-13T18:18:44Z
100000469,100000154,Carolyn,Morgan,cmorgan@studio78atlanta.com,TRUE,2022-10-16T16:17:05Z
100000470,100000154,Jennifer,Coleman,jcoleman@studio78atlanta.com,FALSE,2022-10-16T20:58:11Z
100000471,100000155,Jordan,Martinez,jmartinez@arroyorealty.com,TRUE,2022-10-17T21:40:38Z
100000472,100000156,James,Morris,jmorris@michaelscottpaperco.com,TRUE,2022-10-17T23:03:24Z
100000473,100000156,Paul,Barker,pbarker@michaelscottpaperco.com,FALSE,2022-10-18T13:32:46Z
100000474,100000157,Joseph,Hayes,jhayes@orangenote.com,TRUE,2022-10-18T19:53:51Z
100000475,100000156,Amanda,Barnes,abarnes@michaelscottpaperco.com,FALSE,2022-10-19T08:01:36Z
